PWV
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
32.9619597189797
33.8118089146723
33.5943250063966
33.7962016525563
37.2221153170383
38.6305377374421
39.1204323464635
40.3641845832304
40.5163871197651
43.7640392531467
43.409623838596
44.5794925594245
41.8495429672586
40.67994749373
38.5586777189958
35.9657572397023
37.997900335256
39.3919415495471
40.7271397040234
42.9470494162675
43.8830152314512
45.8491611188395
44.2992852657982
45.1048860119557
45.345489085804
44.5090636457327
45.1061881678749
43.5598755098599
45.1778907034866
45.7939757253827
45.5899239559273
46.150859115271
45.8616053125258
46.278930717833
47.3160666995254
47.5333415298067
47.3652477925594
47.1313922970368
48.6461553291984
48.2838472595983
47.9146968353379
49.3758913000661
48.380119752583
49.0041593113413
49.2911795455138
48.2891542508197
48.7407168709887
48.4831275445073
47.1784076312602
49.134290850889
48.8510059690751
48.5679778671381
47.2488448898206
46.3640605757663
46.6214523762185
45.4979319061319
45.4361705415557
45.9211128677177
45.373676083868
46.8526799675757
45.2917307541969
46.6326542829397
47.6528276106268
50.5106410800661
50.9874184831085
50.380256788201
51.4590952519479
NaN
NaN
NaN
NaN
NaN
49.1125266677005
49.9913343363044
50.4153131091133
50.9667599120937
50.578675320628
49.2895907622053
47.2139059051549
45.6442725338111
43.5759425490946
43.4702250428225
44.0710617975113
44.3821166860026
44.2268965284996
44.1674478637414
40.4028300476595
38.3065768621779
39.9924603647047
39.6601627599211
39.5693767588936
40.028712695259
38.9599178044254
37.0617465081599
38.7178007717412
37.954097089568
34.2038001136036
36.0407031778489
35.2774594319738
35.8689785607854
37.1880694609754
38.0879752814516
40.1630985100731
38.6044751855342
38.4308609908597
34.7682584968537
32.1790800182287
31.7284076083626
33.2554513372666
29.1419976409069
29.498733830577
31.191583348828
33.5081113247629
32.73060474687
32.4353873695439
32.692219257281
31.8294396480033
34.8155517756339
36.4333172492127
36.7015115052318
35.4812658792335
36.6082542153479
38.2155875182586
39.3674862791298
38.4984505956558
41.4077974771974
45.0349219131679
51.5420471492515
52.1545423942378
51.0836449524205
55.3800741648664
57.0324281590733
60.3985426722308
61.6279880493634
60.6947082869909
61.3956212211449
61.2931944458052
61.8478928229338
63.3165405333442
59.6102787546539
61.1311277703057
62.3159867700896
59.4820300779624
59.1836864964342
63.6788037744759
63.5196762603846
63.0717590230749
62.7038255598967
64.2253565851103
64.399144282903
64.9734776258461
65.3247632176876
66.4595975006379
66.6971576802791
67.3078276022925
68.5913695492824
67.8422505624902
66.5517603543365
64.7816949188648
59.8919127480871
61.4163673454256
60.795764143073
59.9821859923835
56.7446410153417
56.1501384949657
55.3612714135631
54.2386259214078
52.8279354810236
51.7397221728725
50.43381167248
50.2519286886086
49.0444930029342
48.2597651931583
47.9082845311497
46.7579690359583
46.6757439442048
46.1139074612163
44.7687057058865
44.45121745234
44.6768986402292
44.4874620535821
44.2602144094566
43.2950028570293
41.3627558769314
42.2212228010475
41.2740055525228
40.6592194486782
43.9029005785374
44.0141582536307
44.6635417425747
43.8125809380611
43.4186832714529
43.2205246579356
42.0557216556537
43.0156988916382
43.1632768102901
41.7890536782478
46.2230970729474
45.3612203903796
46.6291498746313
47.3662361682259
46.8854959089038
45.9500330183265
45.2338955096959
45.4492763885735
44.361372935644
44.6757838256542
47.2953885047507
46.5339114415944
46.6852984856386
46.2356951045791
46.6298651267999
47.1217328510794
48.5074898403132
48.9388147676142
50.2433899864865
49.4249709381505
49.7903578718022
49.3962994092881
49.277039163888
48.1458985190913
46.8736388601533
47.6743645619416
47.2538010002107
47.1381048691952
46.4785674514709
46.2037782598019
46.5042584666742
46.1021958333633
48.4297501839094
50.5068010812927
52.4925230342079
52.4886685349112
53.0317828789121
53.0907002075562
52.3078172376455
53.4598915179097
53.9140860924478
52.8973781379564
53.3468791169674
53.8270803649492
54.5806055317176
52.7747617589184
51.087138846486
50.1939170448127
51.2218408630639
51.1035508131497
49.766586247106
49.9761916371084
49.6233008703221
49.8350948264827
50.4638994080843
50.3065803614104
49.7081223037487
50.2650031260162
49.7783182630395
51.6559521471229
51.6530506973272
52.0707802516724
53.951062069057
54.7760167460374
53.2674899159401
