PWV
NaN
NaN
NaN
60.8845409215807
61.5253248401506
63.41280470543
61.9970286718957
64.0058424880969
62.0183792063997
58.3698339355
54.4314007262367
51.2715074216
49.4858483673117
48.9207593660223
46.7590622716886
43.6784850213064
40.81413226249
40.2399950889912
37.715650756171
35.41103656673
37.1845203510796
38.0553421333225
40.0804535147901
43.3010140912212
43.6353486228007
NaN
NaN
NaN
NaN
NaN
44.5307987041898
41.6059662523183
43.6152608834055
43.579793671771
43.5789951359409
43.5942787126198
42.7695966710725
46.6054317299479
50.7952020048137
51.6581400474843
52.5153093624011
49.8533165522288
51.4692043069589
51.512829074713
51.8306625057488
51.9386240659342
50.8854060490865
52.2691401947636
53.2830003133893
53.5293479244607
56.1557241963217
56.1781000382015
56.2826249109904
56.1435909192792
56.1016184969078
54.9628365673593
54.1839966191482
54.669895303593
52.8939438394579
52.2034804253608
51.271718178204
51.8032925601295
51.2045912143447
49.2989250260988
49.6263463225977
49.0502657715067
49.4259550391828
50.8300566699883
49.4768929342712
48.9784787954644
49.4448256234168
48.9107443850814
50.3151623909587
50.6044363287555
52.3378840226958
53.5083645416235
53.0486778151466
52.6049355072355
53.6408086359196
53.7505134833478
54.8984656135376
57.6000885699819
57.4323004893717
56.18092866463
56.7095851382431
57.692030072707
55.766812823044
54.9082394117705
54.3593400142817
51.0235297515334
51.9443604374394
53.8277262738936
54.1971004875231
53.8431318086752
52.5285408608854
51.5984144425979
53.256697866298
53.5098577012589
53.9578254589156
53.545886518286
55.2619960851076
53.9851984708751
52.0720902031848
51.8099318990182
52.7675152799858
52.4726219091019
53.7439240867522
52.6788887812762
54.4624415969754
55.0834732839
53.4578352809225
54.9514041832005
54.4052757342053
52.1990428331236
51.7048385769018
49.4085726252997
49.7700221397129
46.9962528363399
48.2925160272658
46.6293030837589
47.3792601144957
48.5535529334603
44.7080665528936
46.6436008300215
47.1456015293686
46.5566916498146
44.0770875371936
43.095744134908
45.0428828373481
47.0828727455959
46.5695996874914
44.4061633283943
44.2859603078063
44.1626723210472
43.764976000893
42.8835406316733
41.6927930949858
39.8450941753375
38.757665883032
34.7304960589445
34.2566385182913
33.6552390799349
31.6505175613929
31.8268070378662
30.6048200576034
32.3829910720923
31.2588798537929
33.8465159096782
35.2804136853844
36.5203529116017
37.2407572296717
37.988168824273
37.7274754993713
37.7591605074103
37.320081062766
38.2244872691374
35.8152695573129
34.1632016187543
30.9886351285561
31.5676588399984
30.5035962519711
30.226842199513
30.4631143548808
30.7698676416296
32.0042640747436
33.509047638711
34.0367773950119
32.5316095047602
34.6135648535713
34.3290344822418
33.1187814614463
35.3558491739819
36.6280450730458
38.1948811658903
38.5267959354697
39.9969238045924
40.7322954570549
44.4968931236922
42.6195710758218
40.7790870741775
38.3454348788057
39.5250702106733
43.232968738204
43.0043064784208
45.2566635800891
46.5285796548034
46.7694434619846
45.9883823507292
44.5025324941567
44.2897222152552
44.8400278332626
47.1746093832444
49.6087222175154
49.3744631031026
50.0278615469479
50.3758822018154
51.4670112142488
51.7460832359896
52.7415328906089
53.5207464613574
54.0539099915674
54.3097643924169
53.6602930159417
52.3810980681778
53.6732068590255
53.8661107689685
52.9281958425245
52.911190868559
53.2275289210017
52.8332256575376
51.8251867121608
51.5578704587007
52.2426328897473
51.3948872594513
49.2603552882109
49.5121402078677
51.2323243736896
49.2764683603962
47.2160154795837
45.0504389072154
44.7217385869883
44.8961370132288
44.7943927626701
44.0137631372126
41.6793799709614
43.8020092780075
40.9330116314003
40.4277753840512
40.8428321275296
39.4210775699061
39.2411560790586
38.9968160174929
38.6431976887394
40.1100431342
40.1588474643248
40.0388871038559
40.9976669043533
42.0850792929627
42.0422449178649
43.6110954385472
44.246369320622
44.0096324945144
43.5778950248123
43.9870231657728
43.4482550787947
43.9467604223754
43.2612482348188
43.2291948653029
42.5642935520414
43.0190462931018
42.2246915960682
43.2589432486741
43.3049075144772
44.636117620426
43.8724785634972
44.1719883374295
45.5741883796829
46.8314976102658
46.092533435558
46.4470264575291
45.9320887429052
45.3848592097121
47.3909890412122
46.8040379966695
46.7002740914193
47.2199060442417
48.2432877928617
48.0860455777361
47.0018502301689
46.696441837008
45.903884749242
46.3569720033251
47.927348012888
49.170989050018
48.9875324914648
49.950913579897
50.6212926782203
51.6853339305138
52.7975715379263
54.5222971535228
55.7129327436688
54.8880610985899
55.2725742423416
54.1598141271841
53.4824818831752
52.4664835171619
52.4263576365686
52.1601645607863
54.2194169273806
52.6879225581026
52.4470613019914
53.6185818072248
52.1507079470749
51.5601833940517
51.5060041052529
52.1493023290681
53.4233954001065
53.5116689527388
54.9573909322458
54.7026879692284
54.2063600496812
54.1073948844885
53.5085060708467
53.490427632016
54.5579331560581
54.2551303560337
54.7902413987968
54.327359840211
53.4629313957772
54.3197549074961
54.6338827125454
53.4196519527594
54.506341256459
54.6007729194177
54.1440279154315
54.2033713270862
53.525997566474
54.1166050839019
54.4637572843927
55.4446539621103
54.9453521493739
55.0794487760757
54.8519990612044
55.0453843519829
54.9958574924043
53.4607212921927
51.9901888479762
51.8924862185685
50.7404542875467
49.0602174690967
48.9604984202993
49.4904547405321
49.3452651128713
49.6653787827889
49.9415316358573
49.7521689232532
53.2927485688968
51.7246564884363
50.823123630262
51.2958541679958
51.61982554188
52.3833563044692
51.9425017541444
51.3276873362065
52.128317913796
53.0744300100677
54.7431493430354
51.7603407195717
49.8240381630622
47.4521797313696
46.8405858718265
45.9565644864261
44.9766128000311
45.2992977377723
43.9848618697667
44.4978501570914
44.2731952518944
45.0088183286054
46.0480493753338
46.2396632861722
46.977615389195
47.0803541830752
46.5194948992746
46.2780750386576
47.1387974954586
48.5215329758915
47.4325135170392
45.6512156480593
46.2290090286015
47.2273638239635
45.7783086018286
46.7597982219187
46.655956709686
46.354804255475
45.0389127159154
42.421522274798
42.9278314523163
41.6976224084704
38.6232589919141
36.4276197569347
38.6765766157065
39.0958112192488
39.1850384085195
37.3649064448998
36.5380419378065
32.5703816602232
32.3243322035156
32.1401515906969
33.6224246959435
33.7393753568472
